"","pC","pD","pM","rep","stability","oscilations","resilience"
"C2957",0.27,0.3,0.43,10,TRUE,TRUE,0.370931470979733
"C2958",0.31,0.41,0.28,11,FALSE,TRUE,0.408106610783887
"C2959",0.28,0.37,0.35,12,FALSE,TRUE,0.423335823160005
"C2960",0.27,0.44,0.29,13,FALSE,TRUE,0.408234048283403
"C2961",0.28,0.42,0.3,14,TRUE,TRUE,0.345924502233292
"C2962",0.17,0.47,0.36,15,TRUE,TRUE,0.443394953807417
"C2963",0.23,0.39,0.38,16,FALSE,TRUE,0.512939301335937
"C2964",0.242424242424242,0.444444444444444,0.313131313131313,17,TRUE,TRUE,0.338078440643662
"C2965",0.3,0.29,0.41,18,TRUE,TRUE,0.367081312456153
"C2966",0.26,0.39,0.35,19,FALSE,TRUE,0.320803763178319
"C2967",0.29,0.34,0.37,20,FALSE,TRUE,0.58004367754259
"C2968",0.18,0.29,0.53,1,FALSE,TRUE,0.364987839053779
"C2969",0.2,0.31,0.49,2,TRUE,TRUE,0.328569394184978
"C2970",0.11,0.39,0.5,3,TRUE,TRUE,0.250286319248913
"C2971",0.22,0.29,0.49,4,FALSE,TRUE,0.384806194084571
"C2972",0.21,0.37,0.42,5,TRUE,TRUE,0.30075606987398
"C2973",0.24,0.27,0.49,6,TRUE,TRUE,0.30989503351998
"C2974",0.2,0.32,0.48,7,FALSE,TRUE,0.356083255133003
"C2975",0.27,0.25,0.48,8,FALSE,TRUE,0.338227290886903
"C2976",0.2,0.32,0.48,9,TRUE,TRUE,0.346151384910584
"C2977",0.27,0.32,0.41,10,TRUE,TRUE,0.387947523420062
"C2978",0.19,0.35,0.46,11,TRUE,TRUE,0.286612589609389
"C2979",0.27,0.39,0.34,12,TRUE,TRUE,0.404189747981842
"C2980",0.28,0.35,0.37,13,TRUE,TRUE,0.454748224944225
"C2981",0.1,0.45,0.45,14,TRUE,TRUE,0.250136398148802
"C2982",0.22,0.25,0.53,15,TRUE,TRUE,0.271309403182367
"C2983",0.19,0.3,0.51,16,TRUE,TRUE,0.391513040417395
"C2984",0.28,0.3,0.42,17,TRUE,TRUE,0.35786677310768
"C2985",0.21,0.28,0.51,18,TRUE,TRUE,0.353650243150163
"C2986",0.19,0.35,0.46,19,TRUE,TRUE,0.277350631781094
"C2987",0.24,0.34,0.42,20,TRUE,TRUE,0.306236065234488
"C2988",0.18,0.25,0.57,1,TRUE,TRUE,0.319252389360652
"C2989",0.21,0.35,0.44,2,TRUE,TRUE,0.346280864095345
"C2990",0.19,0.29,0.52,3,TRUE,TRUE,0.292700729686236
"C2991",0.2,0.25,0.55,4,TRUE,TRUE,0.329019683823392
"C2992",0.19,0.4,0.41,5,TRUE,TRUE,0.372682484158586
"C2993",0.28,0.34,0.38,6,TRUE,TRUE,0.423039891036068
"C2994",0.23,0.26,0.51,7,TRUE,TRUE,0.371563535580153
"C2995",0.22,0.26,0.52,8,TRUE,TRUE,0.287010668471674
"C2996",0.15,0.31,0.54,9,TRUE,TRUE,0.248333723027191
"C2997",0.12,0.29,0.59,10,TRUE,TRUE,0.272138203527156
"C2998",0.18,0.25,0.57,11,TRUE,TRUE,0.320539749065072
"C2999",0.23,0.25,0.52,12,TRUE,TRUE,0.306830020782701
"C3000",0.26,0.25,0.49,13,TRUE,TRUE,0.3670811372928
"C3001",0.16,0.33,0.51,14,TRUE,TRUE,0.229266574951501
"C3002",0.27,0.31,0.42,15,TRUE,TRUE,0.32078711247174
"C3003",0.21,0.32,0.47,16,TRUE,TRUE,0.353538092549051
"C3004",0.25,0.32,0.43,17,TRUE,TRUE,0.390605817758358
"C3005",0.17,0.26,0.57,18,TRUE,TRUE,0.466520268201661
"C3006",0.26,0.34,0.4,19,TRUE,TRUE,0.320337231684243
"C3007",0.18,0.34,0.48,20,TRUE,TRUE,0.309706977662748
"C3008",0.17,0.23,0.6,1,TRUE,TRUE,0.374006738002312
"C3009",0.23,0.22,0.55,2,TRUE,TRUE,0.404478446421546
"C3010",0.16,0.29,0.55,3,TRUE,TRUE,0.311036881595485
"C3011",0.18,0.23,0.59,4,TRUE,TRUE,0.323345301449979
"C3012",0.19,0.28,0.53,5,TRUE,TRUE,0.340046303691273
"C3013",0.2,0.25,0.55,6,TRUE,TRUE,0.400371497975467
"C3014",0.16,0.26,0.58,7,TRUE,TRUE,0.299859124560205
"C3015",0.2,0.25,0.55,8,TRUE,TRUE,0.272867190459952
"C3016",0.16,0.33,0.51,9,TRUE,TRUE,0.351063497711152
"C3017",0.26,0.26,0.48,10,TRUE,TRUE,0.372006293340452
"C3018",0.21,0.23,0.56,11,TRUE,TRUE,0.387360765513417
"C3019",0.24,0.3,0.46,12,TRUE,TRUE,0.404612560994639
"C3020",0.17,0.32,0.51,13,TRUE,TRUE,0.310228881048751
"C3021",0.171717171717172,0.292929292929293,0.535353535353535,14,TRUE,TRUE,0.318451841116464
"C3022",0.18,0.3,0.52,15,TRUE,TRUE,0.33623745896753
"C3023",0.22,0.29,0.49,16,TRUE,TRUE,0.426779614394033
"C3024",0.17,0.35,0.48,17,TRUE,TRUE,0.327561160274231
"C3025",0.11,0.26,0.63,18,TRUE,TRUE,0.247753392512316
"C3026",0.14,0.38,0.48,19,TRUE,TRUE,0.305219167644238
"C3027",0.2,0.26,0.54,20,TRUE,TRUE,0.383175281907885
"C3028",0.15,0.23,0.62,1,TRUE,TRUE,0.257731692297919
"C3029",0.1,0.28,0.62,2,TRUE,TRUE,0.24711900544919
"C3030",0.26,0.19,0.55,3,TRUE,TRUE,0.389143698598261
"C3031",0.15,0.32,0.53,4,FALSE,TRUE,0.372698713562171
"C3032",0.18,0.22,0.6,5,TRUE,TRUE,0.285898794892999
"C3033",0.111111111111111,0.323232323232323,0.565656565656566,6,TRUE,TRUE,0.278840511435702
"C3034",0.11,0.2,0.69,7,TRUE,TRUE,0.2119896643899
"C3035",0.15,0.27,0.58,8,TRUE,TRUE,0.42233555300666
"C3036",0.15,0.22,0.63,9,TRUE,TRUE,0.241252167436427
"C3037",0.19,0.23,0.58,10,TRUE,TRUE,0.30765855909005
"C3038",0.19,0.24,0.57,11,TRUE,TRUE,0.349850248772758
"C3039",0.2,0.27,0.53,12,TRUE,TRUE,0.307542407243646
"C3040",0.17,0.21,0.62,13,TRUE,TRUE,0.251641452442373
"C3041",0.26,0.23,0.51,14,FALSE,TRUE,0.440023974870796
"C3042",0.181818181818182,0.292929292929293,0.525252525252525,15,TRUE,TRUE,0.337720159996287
"C3043",0.111111111111111,0.262626262626263,0.626262626262626,16,TRUE,TRUE,0.251995732483384
"C3044",0.121212121212121,0.242424242424242,0.636363636363636,17,TRUE,TRUE,0.396948298521077
"C3045",0.15,0.24,0.61,18,TRUE,TRUE,0.282014776469145
"C3046",0.19,0.27,0.54,19,TRUE,TRUE,0.270051743676376
"C3047",0.17,0.26,0.57,20,TRUE,TRUE,0.293177634520795
"C3048",0.131313131313131,0.232323232323232,0.636363636363636,1,TRUE,TRUE,0.319114196345197
"C3049",0.15,0.24,0.61,2,TRUE,TRUE,0.26411708251135
"C3050",0.14,0.26,0.6,3,TRUE,TRUE,0.293474416206935
"C3051",0.1,0.23,0.67,4,TRUE,TRUE,0.260537606680011
"C3052",0.13,0.21,0.66,5,TRUE,TRUE,0.210914149003417
"C3053",0.1,0.25,0.65,6,TRUE,TRUE,0.273913377952283
"C3054",0.26,0.2,0.54,7,TRUE,TRUE,0.289080719102287
"C3055",0.171717171717172,0.272727272727273,0.555555555555556,8,TRUE,TRUE,0.34703218951078
"C3056",0.16,0.17,0.67,9,TRUE,TRUE,0.231541676829615
"C3057",0.14,0.18,0.68,10,TRUE,TRUE,0.216464396544234
"C3058",0.15,0.26,0.59,11,TRUE,TRUE,0.415990832960956
"C3059",0.23,0.14,0.63,12,TRUE,TRUE,0.353003469152577
"C3060",0.16,0.21,0.63,13,TRUE,TRUE,0.265855822862079
"C3061",0.13,0.2,0.67,14,TRUE,TRUE,0.277284595484203
"C3062",0.14,0.23,0.63,15,TRUE,TRUE,0.25113211131881
"C3063",0.09,0.19,0.72,16,TRUE,TRUE,0.202048135255103
"C3064",0.15,0.2,0.65,17,TRUE,TRUE,0.244728024060328
"C3065",0.12,0.26,0.62,18,TRUE,TRUE,0.2727477083678
"C3066",0.16,0.26,0.58,19,TRUE,TRUE,0.275938796222593
"C3067",0.15,0.22,0.63,20,TRUE,TRUE,0.274414395959023
"C3068",0.15,0.19,0.66,1,TRUE,TRUE,0.304988137531704
"C3069",0.17,0.19,0.64,2,TRUE,TRUE,0.274186333835263
"C3070",0.16,0.33,0.51,3,TRUE,TRUE,0.357666591683649
"C3071",0.12,0.23,0.65,4,TRUE,TRUE,0.30758626574294
"C3072",0.17,0.21,0.62,5,TRUE,TRUE,0.271527926924677
"C3073",0.16,0.17,0.67,6,TRUE,TRUE,0.268465284720904
"C3074",0.12,0.23,0.65,7,TRUE,TRUE,0.233404753766992
"C3075",0.09,0.26,0.65,8,TRUE,TRUE,0.19534428010293
"C3076",0.111111111111111,0.252525252525253,0.636363636363636,9,TRUE,TRUE,0.284911242468171
"C3077",0.15,0.17,0.68,10,TRUE,TRUE,0.344197078558164
"C3078",0.12,0.24,0.64,11,TRUE,TRUE,0.238337851041924
"C3079",0.13,0.26,0.61,12,TRUE,TRUE,0.298881445199237
"C3080",0.1,0.24,0.66,13,TRUE,TRUE,0.423217175509687
"C3081",0.14,0.22,0.64,14,TRUE,TRUE,0.261579844563311
"C3082",0.171717171717172,0.303030303030303,0.525252525252525,15,TRUE,TRUE,0.267763188888845
"C3083",0.1,0.19,0.71,16,TRUE,TRUE,0.343087803654328
"C3084",0.16,0.25,0.59,17,TRUE,TRUE,0.234507648456719
"C3085",0.11,0.15,0.74,18,TRUE,TRUE,0.289858002155242
"C3086",0.18,0.19,0.63,19,TRUE,TRUE,0.293017047178375
"C3087",0.17,0.24,0.59,20,TRUE,TRUE,0.310439720744546
"C3090",0.36,0.63,0.01,3,FALSE,TRUE,0.446407338595162
"C3096",0.3,0.68,0.02,9,FALSE,TRUE,0.400322649473629
"C3098",0.3,0.69,0.01,11,FALSE,TRUE,0.429762969390842
"C3108",0.29,0.55,0.16,1,FALSE,TRUE,0.365997617154373
"C3109",0.292929292929293,0.565656565656566,0.141414141414141,2,FALSE,TRUE,0.363886143234249
"C3110",0.24,0.61,0.15,3,TRUE,TRUE,0.401758228311248
"C3111",0.32,0.56,0.12,4,FALSE,TRUE,0.454869285473633
"C3112",0.36,0.52,0.12,5,FALSE,TRUE,0.405981694933294
"C3113",0.33,0.55,0.12,6,FALSE,TRUE,0.447853306518501
"C3114",0.26,0.57,0.17,7,FALSE,TRUE,0.295635681803121
"C3115",0.28,0.59,0.13,8,FALSE,TRUE,0.344537790453729
"C3116",0.29,0.53,0.18,9,TRUE,TRUE,0.462372006972353
"C3117",0.29,0.55,0.16,10,FALSE,TRUE,0.440619504993609
"C3118",0.23,0.65,0.12,11,FALSE,TRUE,0.457114426899287
"C3119",0.2,0.65,0.15,12,FALSE,TRUE,0.332748320215184
"C3120",0.34,0.5,0.16,13,FALSE,TRUE,0.492813494088517
"C3121",0.24,0.61,0.15,14,TRUE,TRUE,0.342004129664911
"C3122",0.29,0.58,0.13,15,FALSE,TRUE,0.428632312671189
"C3123",0.3,0.61,0.09,16,FALSE,FALSE,0.280072342693505
"C3124",0.28,0.57,0.15,17,TRUE,TRUE,0.427951838818121
"C3125",0.31,0.54,0.15,18,FALSE,TRUE,0.346253750333306
"C3126",0.21,0.61,0.18,19,FALSE,TRUE,0.41647092210977
"C3127",0.26,0.6,0.14,20,FALSE,TRUE,0.386514441681857
"C3128",0.26,0.6,0.14,1,FALSE,TRUE,0.419857938212227
"C3129",0.21,0.49,0.3,2,TRUE,TRUE,0.33074497830031
"C3130",0.21,0.46,0.33,3,TRUE,TRUE,0.355019793520252
"C3131",0.33,0.46,0.21,4,TRUE,TRUE,0.340498834836021
"C3132",0.25,0.51,0.24,5,TRUE,TRUE,0.341447450910382
"C3133",0.22,0.43,0.35,6,TRUE,TRUE,0.314779425231395
"C3134",0.22,0.45,0.33,7,TRUE,TRUE,0.364454740803603
"C3135",0.25,0.57,0.18,8,FALSE,TRUE,0.391044160631602
"C3136",0.27,0.49,0.24,9,FALSE,TRUE,0.402171143542401
"C3137",0.26,0.51,0.23,10,FALSE,TRUE,0.359740734932459
"C3138",0.32,0.5,0.18,11,FALSE,TRUE,0.481951765955421
"C3139",0.26,0.53,0.21,12,TRUE,TRUE,0.385673688210234
"C3140",0.323232323232323,0.434343434343434,0.242424242424242,13,FALSE,TRUE,0.394707060488269
"C3141",0.22,0.53,0.25,14,FALSE,TRUE,0.471559390332564
"C3142",0.17,0.5,0.33,15,TRUE,TRUE,0.329552619828613
"C3143",0.28,0.46,0.26,16,FALSE,TRUE,0.441434797514802
"C3144",0.35,0.42,0.23,17,FALSE,TRUE,0.430234330141028
"C3145",0.22,0.5,0.28,18,FALSE,TRUE,0.441630732580055
"C3146",0.22,0.52,0.26,19,FALSE,TRUE,0.421160990090457
"C3147",0.25,0.45,0.3,20,TRUE,TRUE,0.305817137090092
"C3148",0.23,0.42,0.35,1,TRUE,TRUE,0.284797708889988
"C3149",0.26,0.48,0.26,2,FALSE,TRUE,0.38857359079778
"C3150",0.19,0.52,0.29,3,TRUE,TRUE,0.327086635619867
"C3151",0.212121212121212,0.484848484848485,0.303030303030303,4,FALSE,TRUE,0.342435337341822
"C3152",0.2,0.47,0.33,5,TRUE,TRUE,0.344916839240654
"C3153",0.22,0.44,0.34,6,TRUE,TRUE,0.351386493192556
"C3154",0.25,0.39,0.36,7,TRUE,TRUE,0.340234531184445
"C3155",0.22,0.45,0.33,8,TRUE,TRUE,0.304866633305217
"C3156",0.2,0.44,0.36,9,TRUE,TRUE,0.309625923200116
"C3157",0.22,0.46,0.32,10,TRUE,TRUE,0.375655571118908
"C3158",0.21,0.39,0.4,11,FALSE,TRUE,0.288308491258298
"C3159",0.29,0.43,0.28,12,FALSE,TRUE,0.476357313098458
"C3160",0.26,0.49,0.25,13,TRUE,TRUE,0.396402289268125
"C3161",0.18,0.48,0.34,14,TRUE,TRUE,0.295718000397419
"C3162",0.19,0.46,0.35,15,TRUE,TRUE,0.251011456770152
"C3163",0.29,0.38,0.33,16,FALSE,TRUE,0.374947663996095
"C3164",0.16,0.46,0.38,17,TRUE,TRUE,0.328853377271391
"C3165",0.25,0.52,0.23,18,FALSE,TRUE,0.368760319283541
"C3166",0.23,0.48,0.29,19,TRUE,TRUE,0.308712939230981
"C3167",0.163265306122449,0.520408163265306,0.316326530612245,20,TRUE,TRUE,0.293539239272511
"C3168",0.22,0.31,0.47,1,TRUE,TRUE,0.379300054369794
"C3169",0.2,0.32,0.48,2,TRUE,TRUE,0.311157784577444
"C3170",0.2,0.36,0.44,3,TRUE,TRUE,0.356412826907431
"C3171",0.2,0.41,0.39,4,TRUE,TRUE,0.432537217001992
"C3172",0.22,0.4,0.38,5,FALSE,TRUE,0.340104879820863
"C3173",0.2,0.42,0.38,6,TRUE,TRUE,0.405823731357451
"C3174",0.22,0.42,0.36,7,TRUE,TRUE,0.301467925126557
"C3175",0.161616161616162,0.434343434343434,0.404040404040404,8,TRUE,TRUE,0.30685138488311
"C3176",0.19,0.37,0.44,9,TRUE,TRUE,0.257433088391608
"C3177",0.26,0.41,0.33,10,FALSE,TRUE,0.399414918420461
"C3178",0.19,0.45,0.36,11,TRUE,TRUE,0.318458182423208
"C3179",0.21,0.46,0.33,12,FALSE,TRUE,0.327171628944762
"C3180",0.15,0.47,0.38,13,TRUE,TRUE,0.295093648468236
"C3181",0.15,0.3,0.55,14,FALSE,TRUE,0.325183366869228
"C3182",0.21,0.41,0.38,15,FALSE,TRUE,0.446382762914559
"C3183",0.24,0.34,0.42,16,TRUE,TRUE,0.366990280307978
"C3184",0.22,0.38,0.4,17,TRUE,TRUE,0.299203006588821
"C3185",0.21,0.45,0.34,18,TRUE,TRUE,0.299210131790365
"C3186",0.29,0.35,0.36,19,TRUE,TRUE,0.369391731989022
"C3187",0.18,0.42,0.4,20,FALSE,TRUE,0.330341535714856
"C3188",0.25,0.33,0.42,1,TRUE,TRUE,0.264674450316053
"C3189",0.22,0.39,0.39,2,TRUE,TRUE,0.331541993455048
"C3190",0.16,0.36,0.48,3,TRUE,TRUE,0.368116226093751
"C3191",0.16,0.29,0.55,4,TRUE,TRUE,0.265857156869371
"C3192",0.15,0.41,0.44,5,FALSE,TRUE,0.318394704113765
"C3193",0.11,0.33,0.56,6,TRUE,TRUE,0.211223390933885
"C3194",0.18,0.35,0.47,7,TRUE,TRUE,0.321518019681751
"C3195",0.16,0.31,0.53,8,TRUE,TRUE,0.322325455866538
"C3196",0.2,0.43,0.37,9,TRUE,TRUE,0.39848851007831
"C3197",0.18,0.27,0.55,10,TRUE,TRUE,0.432072717504189
"C3198",0.25,0.37,0.38,11,FALSE,TRUE,0.317929206644809
"C3199",0.14,0.44,0.42,12,TRUE,TRUE,0.407348548104072
"C3200",0.25,0.38,0.37,13,TRUE,TRUE,0.381593683475489
"C3201",0.222222222222222,0.282828282828283,0.494949494949495,14,TRUE,TRUE,0.405109534897085
"C3202",0.14,0.45,0.41,15,TRUE,TRUE,0.34353590581678
"C3203",0.28,0.27,0.45,16,TRUE,TRUE,0.273032478122564
"C3204",0.19,0.42,0.39,17,TRUE,TRUE,0.303999451366956
"C3205",0.131313131313131,0.474747474747475,0.393939393939394,18,TRUE,TRUE,0.262875966057454
"C3206",0.15,0.38,0.47,19,TRUE,TRUE,0.29275366599865
"C3207",0.21,0.34,0.45,20,TRUE,TRUE,0.236061247936379
"C3208",0.11,0.29,0.6,1,TRUE,TRUE,0.292966073677277
"C3209",0.13,0.35,0.52,2,TRUE,TRUE,0.254980607572564
"C3210",0.17,0.39,0.44,3,TRUE,TRUE,0.362823995039191
"C3211",0.2,0.25,0.55,4,TRUE,TRUE,0.253752493280024
"C3212",0.2,0.39,0.41,5,TRUE,TRUE,0.366951665353854
"C3213",0.13,0.39,0.48,6,TRUE,TRUE,0.314286779975918
"C3214",0.15,0.34,0.51,7,TRUE,TRUE,0.300916678675451
"C3215",0.16,0.28,0.56,8,TRUE,TRUE,0.234738602407461
"C3216",0.19,0.34,0.47,9,FALSE,TRUE,0.403420071647066
"C3217",0.16,0.36,0.48,10,TRUE,TRUE,0.316121172854845
"C3218",0.12,0.4,0.48,11,TRUE,TRUE,0.354996304013349
"C3219",0.24,0.3,0.46,12,TRUE,TRUE,0.358451335748585
"C3220",0.16,0.31,0.53,13,TRUE,TRUE,0.257665163129893
"C3221",0.171717171717172,0.404040404040404,0.424242424242424,14,TRUE,TRUE,0.386174942626742
"C3222",0.13,0.31,0.56,15,TRUE,TRUE,0.354542055909261
"C3223",0.17,0.27,0.56,16,TRUE,TRUE,0.382523174062605
"C3224",0.2,0.39,0.41,17,FALSE,TRUE,0.306545740942886
"C3225",0.14,0.37,0.49,18,TRUE,TRUE,0.385756147692165
"C3226",0.11,0.31,0.58,19,TRUE,TRUE,0.231933323263803
"C3227",0.24,0.27,0.49,20,TRUE,TRUE,0.309741992560709
"C3228",0.09,0.35,0.56,1,TRUE,TRUE,0.28862527120159
"C3229",0.09,0.26,0.65,2,TRUE,TRUE,0.245152827869048
"C3230",0.13,0.3,0.57,3,TRUE,TRUE,0.270332298306612
"C3231",0.19,0.18,0.63,4,TRUE,TRUE,0.317574563534019
"C3232",0.17,0.28,0.55,5,TRUE,TRUE,0.29230077715107
"C3233",0.16,0.33,0.51,6,TRUE,TRUE,0.410676073027197
"C3234",0.12,0.38,0.5,7,TRUE,TRUE,0.277825740933822
"C3235",0.14,0.31,0.55,8,TRUE,TRUE,0.217661220900385
"C3236",0.13,0.32,0.55,9,TRUE,TRUE,0.246166902867693
"C3237",0.19,0.28,0.53,10,TRUE,TRUE,0.26920288662386
"C3238",0.141414141414141,0.313131313131313,0.545454545454545,11,TRUE,TRUE,0.324663481401009
"C3239",0.18,0.33,0.49,12,TRUE,TRUE,0.306090018557809
"C3240",0.15,0.32,0.53,13,TRUE,TRUE,0.282794677154038
"C3241",0.19,0.32,0.49,14,TRUE,TRUE,0.303018885086605
"C3242",0.14,0.37,0.49,15,TRUE,TRUE,0.253000893775678
"C3243",0.15,0.29,0.56,16,FALSE,TRUE,0.338190708834479
"C3244",0.18,0.3,0.52,17,TRUE,TRUE,0.352508856453745
"C3245",0.15,0.36,0.49,18,TRUE,TRUE,0.279353549178865
"C3246",0.11,0.32,0.57,19,TRUE,TRUE,0.311205063600771
"C3247",0.13,0.3,0.57,20,TRUE,TRUE,0.267298593959387
"C3248",0.12,0.36,0.52,1,TRUE,TRUE,0.311250135741123
"C3249",0.11,0.27,0.62,2,TRUE,TRUE,0.256045298986649
"C3250",0.12,0.23,0.65,3,TRUE,TRUE,0.234735239784363
"C3251",0.16,0.28,0.56,4,TRUE,TRUE,0.378174090254448
"C3252",0.12,0.24,0.64,5,TRUE,TRUE,0.218365276417877
"C3253",0.16,0.26,0.58,6,TRUE,TRUE,0.290198687638566
"C3254",0.181818181818182,0.333333333333333,0.484848484848485,7,TRUE,TRUE,0.37387659437112
"C3255",0.17,0.23,0.6,8,TRUE,TRUE,0.256868784602023
"C3256",0.19,0.25,0.56,9,TRUE,TRUE,0.290475337469401
"C3257",0.17,0.23,0.6,10,TRUE,TRUE,0.311750575821442
"C3258",0.09,0.26,0.65,11,TRUE,TRUE,0.232878953178515
"C3259",0.1,0.26,0.64,12,TRUE,TRUE,0.219728143634423
"C3260",0.13,0.31,0.56,13,TRUE,TRUE,0.37542700866157
"C3261",0.16,0.3,0.54,14,FALSE,TRUE,0.429677020482126
"C3262",0.15,0.25,0.6,15,TRUE,TRUE,0.269522311457965
"C3263",0.2,0.29,0.51,16,TRUE,TRUE,0.3222399475761
"C3264",0.18,0.38,0.44,17,FALSE,TRUE,0.416700465688588
"C3265",0.14,0.29,0.57,18,TRUE,TRUE,0.290934221277004
"C3266",0.18,0.24,0.58,19,FALSE,TRUE,0.279292567758073
"C3267",0.11,0.29,0.6,20,TRUE,TRUE,0.243573277843517
"C3268",0.15,0.33,0.52,1,TRUE,TRUE,0.276266148531262
"C3269",0.15,0.24,0.61,2,TRUE,TRUE,0.28339854250307
"C3270",0.09,0.23,0.68,3,TRUE,TRUE,0.233849842633868
"C3271",0.17,0.32,0.51,4,TRUE,TRUE,0.289410365468623
"C3272",0.13,0.27,0.6,5,TRUE,TRUE,0.223308592475013
"C3273",0.12,0.24,0.64,6,TRUE,TRUE,0.325210614676262
"C3274",0.07,0.36,0.57,7,TRUE,TRUE,0.228338910731641
"C3275",0.161616161616162,0.242424242424242,0.595959595959596,8,TRUE,TRUE,0.307680543635189
"C3276",0.12,0.23,0.65,9,TRUE,TRUE,0.21619993643765
"C3277",0.11,0.35,0.54,10,TRUE,TRUE,0.282861124619106
"C3278",0.13,0.31,0.56,11,TRUE,TRUE,0.228975549364186
"C3279",0.09,0.33,0.58,12,TRUE,TRUE,0.311119657160587
"C3280",0.13,0.25,0.62,13,TRUE,TRUE,0.254947279151304
"C3281",0.15,0.26,0.59,14,TRUE,TRUE,0.31265869758069
"C3282",0.0808080808080808,0.252525252525253,0.666666666666667,15,TRUE,TRUE,0.354471584988234
"C3283",0.17,0.19,0.64,16,TRUE,TRUE,0.337544552090425
"C3284",0.08,0.23,0.69,17,TRUE,TRUE,0.196727755562244
"C3285",0.15,0.3,0.55,18,TRUE,TRUE,0.268699310257917
"C3286",0.07,0.32,0.61,19,TRUE,TRUE,0.215145709765029
"C3287",0.14,0.16,0.7,20,TRUE,TRUE,0.255229432475238
"C3288",0.25,0.74,0.01,1,FALSE,TRUE,0.409362495837894
"C3308",0.22,0.65,0.13,1,FALSE,TRUE,0.341541671583318
"C3309",0.24,0.59,0.17,2,TRUE,TRUE,0.399491616880596
"C3310",0.28,0.61,0.11,3,TRUE,TRUE,0.369581079672795
"C3311",0.25,0.63,0.12,4,TRUE,TRUE,0.340318706765674
"C3312",0.27,0.66,0.07,5,TRUE,TRUE,0.468325927521624
"C3313",0.27,0.59,0.14,6,TRUE,TRUE,0.385539510146806
"C3314",0.31,0.62,0.07,7,FALSE,TRUE,0.387553180815929
"C3315",0.27,0.58,0.15,8,FALSE,TRUE,0.424883669733771
"C3316",0.24,0.66,0.1,9,FALSE,TRUE,0.355548293013829
"C3317",0.21,0.7,0.09,10,FALSE,TRUE,0.33629330405735
"C3318",0.31,0.55,0.14,11,TRUE,TRUE,0.346483480158899
"C3319",0.3,0.53,0.17,12,FALSE,TRUE,0.408887906353875
"C3320",0.22,0.69,0.09,13,TRUE,TRUE,0.343535429475854
"C3321",0.242424242424242,0.646464646464647,0.111111111111111,14,FALSE,TRUE,0.375132464846427
"C3322",0.25,0.65,0.1,15,FALSE,TRUE,0.422029355800244
"C3323",0.24,0.65,0.11,16,FALSE,TRUE,0.309327037399198
"C3324",0.22,0.71,0.07,17,TRUE,TRUE,0.389392735816579
"C3325",0.28,0.64,0.08,18,FALSE,TRUE,0.413444907427138
"C3326",0.22,0.69,0.09,19,FALSE,TRUE,0.373924500632927
"C3327",0.23,0.69,0.08,20,TRUE,TRUE,0.336679554057469
"C3328",0.27,0.58,0.15,1,TRUE,TRUE,0.39157858229213
"C3329",0.25,0.52,0.23,2,FALSE,TRUE,0.398398630734491
"C3330",0.22,0.6,0.18,3,FALSE,TRUE,0.410996743918684
"C3331",0.21,0.5,0.29,4,FALSE,TRUE,0.322860828607251
"C3332",0.3,0.52,0.18,5,FALSE,TRUE,0.329105098981404
"C3333",0.23,0.56,0.21,6,FALSE,TRUE,0.324469661167264
"C3334",0.23,0.53,0.24,7,TRUE,TRUE,0.388179890851994
"C3335",0.24,0.61,0.15,8,FALSE,TRUE,0.276415941863893
"C3336",0.23,0.45,0.32,9,FALSE,TRUE,0.330199647431162
"C3337",0.24,0.6,0.16,10,FALSE,TRUE,0.404980445644809
"C3338",0.17,0.63,0.2,11,TRUE,TRUE,0.315187661602812
"C3339",0.18,0.58,0.24,12,FALSE,TRUE,0.32222737219792
"C3340",0.24,0.5,0.26,13,TRUE,TRUE,0.407086660076374
"C3341",0.19,0.58,0.23,14,TRUE,TRUE,0.3556999362006
"C3342",0.19,0.48,0.33,15,TRUE,TRUE,0.382045713180497
"C3343",0.28,0.53,0.19,16,FALSE,TRUE,0.307415749035461
"C3344",0.22,0.54,0.24,17,TRUE,TRUE,0.348297364301329
"C3345",0.181818181818182,0.575757575757576,0.242424242424242,18,TRUE,TRUE,0.388148764470849
"C3346",0.16,0.54,0.3,19,TRUE,TRUE,0.299976164850846
"C3347",0.24,0.54,0.22,20,TRUE,TRUE,0.351243193179468
"C3348",0.21,0.47,0.32,1,TRUE,TRUE,0.350757784966798
"C3349",0.14,0.64,0.22,2,TRUE,TRUE,0.317794047401971
"C3350",0.28,0.47,0.25,3,TRUE,TRUE,0.376076716430197
"C3351",0.22,0.48,0.3,4,TRUE,TRUE,0.301588366674004
"C3352",0.19,0.51,0.3,5,TRUE,TRUE,0.395096881686711
"C3353",0.21,0.47,0.32,6,FALSE,TRUE,0.327612529586995
"C3354",0.3,0.43,0.27,7,FALSE,TRUE,0.264765875594278
"C3355",0.22,0.43,0.35,8,TRUE,TRUE,0.389697756749232
"C3356",0.17,0.52,0.31,9,TRUE,TRUE,0.50481841774652
"C3357",0.18,0.43,0.39,10,TRUE,TRUE,0.270860889446465
"C3358",0.16,0.59,0.25,11,TRUE,TRUE,0.385227965066322
"C3359",0.28,0.42,0.3,12,TRUE,TRUE,0.354622695649622
"C3360",0.26,0.37,0.37,13,TRUE,TRUE,0.262415607282158
"C3361",0.23,0.46,0.31,14,FALSE,TRUE,0.41506496358426
