"","sIntProp","nInt","rep","stability","oscilations","resilience"
"3709",0.5,18,19,FALSE,TRUE,0.396753573180452
"3710",0.5,18,20,FALSE,TRUE,0.33109783988972
"3711",0.5,18,21,FALSE,TRUE,0.360227375718008
"3712",0.5,18,22,FALSE,TRUE,0.429672452928617
"3713",0.5,18,23,FALSE,TRUE,0.384471847130571
"3714",0.5,18,24,FALSE,TRUE,0.398338052210765
"3715",0.5,18,25,TRUE,TRUE,0.367757789808875
"3716",0.5,18,26,TRUE,TRUE,0.393087975401343
"3717",0.5,18,27,FALSE,TRUE,0.375213297895019
"3718",0.5,18,28,FALSE,TRUE,0.441858231433488
"3719",0.5,18,29,FALSE,TRUE,0.516866104310585
"3720",0.5,18,30,FALSE,TRUE,0.506952566518234
"3721",0.5,19,1,FALSE,TRUE,0.458753114500442
"3722",0.5,19,2,FALSE,TRUE,0.467037732652845
"3723",0.5,19,3,FALSE,TRUE,0.378386470800304
"3724",0.5,19,4,FALSE,TRUE,0.475576807306493
"3725",0.5,19,5,FALSE,TRUE,0.571705206018729
"3726",0.5,19,6,FALSE,TRUE,0.417148743623412
"3727",0.5,19,7,FALSE,TRUE,0.456871983449173
"3728",0.5,19,8,TRUE,TRUE,0.452195358815109
"3729",0.5,19,9,FALSE,TRUE,0.393568064505294
"3730",0.5,19,10,FALSE,TRUE,0.495813290359599
"3731",0.5,19,11,FALSE,TRUE,0.491564279387432
"3732",0.5,19,12,FALSE,TRUE,0.32313956599336
"3733",0.5,19,13,FALSE,TRUE,0.479515756198004
"3734",0.5,19,14,FALSE,TRUE,0.326054327294505
"3735",0.5,19,15,FALSE,TRUE,0.408164907053737
"3736",0.5,19,16,TRUE,TRUE,0.323425620785203
"3737",0.5,19,17,FALSE,TRUE,0.431913842586981
"3738",0.5,19,18,FALSE,TRUE,0.432147181364018
"3739",0.5,19,19,FALSE,TRUE,0.401137038526971
"3740",0.5,19,20,FALSE,TRUE,0.499997096548168
"3741",0.5,19,21,TRUE,TRUE,0.43750186882772
"3742",0.5,19,22,FALSE,TRUE,0.612246389392894
"3743",0.5,19,23,FALSE,TRUE,0.433355858315236
"3744",0.5,19,24,FALSE,TRUE,0.554214634931886
"3745",0.5,19,25,FALSE,TRUE,0.466785190595658
"3746",0.5,19,26,FALSE,TRUE,0.403844850821831
"3747",0.5,19,27,FALSE,TRUE,0.511292716244866
"3748",0.5,19,28,FALSE,TRUE,0.531551379970042
"3749",0.5,19,29,TRUE,TRUE,0.343321798787068
"3750",0.5,19,30,FALSE,TRUE,0.489437077013105
"3751",0.5,20,1,FALSE,TRUE,0.371870277866684
"3752",0.5,20,2,FALSE,TRUE,0.364821610296681
"3753",0.5,20,3,FALSE,TRUE,0.341148908224101
"3754",0.5,20,4,FALSE,TRUE,0.413647695020315
"3755",0.5,20,5,FALSE,TRUE,0.538967011614407
"3756",0.5,20,6,FALSE,TRUE,0.526159673881771
"3757",0.5,20,7,FALSE,TRUE,0.453925147893131
"3758",0.5,20,8,FALSE,TRUE,0.502497070167609
"3759",0.5,20,9,FALSE,TRUE,0.317230343680824
"3760",0.5,20,10,FALSE,TRUE,0.488605431718925
"3761",0.5,20,11,FALSE,TRUE,0.434272583848632
"3762",0.5,20,12,FALSE,TRUE,0.406118666981038
"3763",0.5,20,13,TRUE,TRUE,0.556488460638208
"3764",0.5,20,14,FALSE,TRUE,0.494209001632027
"3765",0.5,20,15,FALSE,TRUE,0.47524798652378
"3766",0.5,20,16,TRUE,TRUE,0.471947819159101
"3767",0.5,20,17,FALSE,TRUE,0.332524588312167
"3768",0.5,20,18,FALSE,TRUE,0.589240333953582
"3769",0.5,20,19,FALSE,TRUE,0.385114767136936
"3770",0.5,20,20,FALSE,TRUE,0.451700457107042
"3771",0.5,20,21,FALSE,TRUE,0.425157558467392
"3772",0.5,20,22,FALSE,TRUE,0.563144758183284
"3773",0.5,20,23,FALSE,TRUE,0.403503139154438
"3774",0.5,20,24,TRUE,TRUE,0.503994871228989
"3775",0.5,20,25,FALSE,TRUE,0.463263940913105
"3776",0.5,20,26,FALSE,TRUE,0.417514197749115
"3777",0.5,20,27,TRUE,TRUE,0.388970498828751
"3778",0.5,20,28,FALSE,TRUE,0.358848561838525
"3779",0.5,20,29,FALSE,TRUE,0.438349344936722
"3780",0.5,20,30,FALSE,TRUE,0.407925161800975
"3781",0.6,0,1,TRUE,FALSE,0.222783596753339
"3782",0.6,0,2,TRUE,FALSE,0.219829508946804
"3783",0.6,0,3,TRUE,FALSE,0.205931990537085
"3784",0.6,0,4,TRUE,FALSE,0.213007202479704
"3785",0.6,0,5,TRUE,FALSE,0.228111880481336
"3786",0.6,0,6,TRUE,FALSE,0.223686728793953
"3787",0.6,0,7,TRUE,FALSE,0.213438957009636
"3788",0.6,0,8,TRUE,FALSE,0.22234701118996
"3789",0.6,0,9,TRUE,FALSE,0.222108486868398
"3790",0.6,0,10,TRUE,FALSE,0.219898075131388
"3791",0.6,0,11,TRUE,FALSE,0.223201505970753
"3792",0.6,0,12,TRUE,FALSE,0.221621308678251
"3793",0.6,0,13,TRUE,FALSE,0.222907292828383
"3794",0.6,0,14,TRUE,FALSE,0.218507436502213
"3795",0.6,0,15,TRUE,FALSE,0.216141562444569
"3796",0.6,0,16,TRUE,FALSE,0.214380167212486
"3797",0.6,0,17,TRUE,FALSE,0.21454271576519
"3798",0.6,0,18,TRUE,FALSE,0.215012196400683
"3799",0.6,0,19,TRUE,FALSE,0.227265746142024
"3800",0.6,0,20,TRUE,FALSE,0.207919486190128
"3801",0.6,0,21,TRUE,FALSE,0.217400431683855
"3802",0.6,0,22,TRUE,FALSE,0.227578241768058
"3803",0.6,0,23,TRUE,FALSE,0.218489653267837
"3804",0.6,0,24,TRUE,FALSE,0.214571661541719
"3805",0.6,0,25,TRUE,FALSE,0.221695037218031
"3806",0.6,0,26,TRUE,FALSE,0.221729278310444
"3807",0.6,0,27,TRUE,FALSE,0.22656129149428
"3808",0.6,0,28,TRUE,FALSE,0.212770691190865
"3809",0.6,0,29,TRUE,FALSE,0.220268113668603
"3810",0.6,0,30,TRUE,FALSE,0.220097902224012
"3811",0.6,1,1,TRUE,TRUE,0.297585409169412
"3812",0.6,1,2,TRUE,TRUE,0.267395459800126
"3813",0.6,1,3,TRUE,FALSE,0.224846894330016
"3814",0.6,1,4,TRUE,TRUE,0.303589429419125
"3815",0.6,1,5,TRUE,TRUE,0.229767985849071
"3816",0.6,1,6,TRUE,TRUE,0.27647399049982
"3817",0.6,1,7,TRUE,FALSE,0.307303527860784
"3818",0.6,1,8,TRUE,FALSE,0.29342007110845
"3819",0.6,1,9,TRUE,TRUE,0.29892219910154
"3820",0.6,1,10,TRUE,TRUE,0.300867220222409
"3821",0.6,1,11,TRUE,TRUE,0.299294418781983
"3822",0.6,1,12,TRUE,TRUE,0.253791814366131
"3823",0.6,1,13,TRUE,TRUE,0.312622029600166
"3824",0.6,1,14,TRUE,TRUE,0.311307590183741
"3825",0.6,1,15,TRUE,FALSE,0.271831948581978
"3826",0.6,1,16,TRUE,FALSE,0.298834138417543
"3827",0.6,1,17,TRUE,TRUE,0.299933248420814
"3828",0.6,1,18,TRUE,TRUE,0.310311520815223
"3829",0.6,1,19,TRUE,FALSE,0.24901158855045
"3830",0.6,1,20,TRUE,TRUE,0.315486037145444
"3831",0.6,1,21,TRUE,TRUE,0.305152405263104
"3832",0.6,1,22,TRUE,TRUE,0.271006233470255
"3833",0.6,1,23,TRUE,TRUE,0.310864176256897
"3834",0.6,1,24,TRUE,FALSE,0.293687939277355
"3835",0.6,1,25,TRUE,TRUE,0.301337013058936
"3836",0.6,1,26,TRUE,TRUE,0.299810134183896
"3837",0.6,1,27,TRUE,TRUE,0.300253398195528
"3838",0.6,1,28,TRUE,TRUE,0.237326028478543
"3839",0.6,1,29,TRUE,TRUE,0.298809413502354
"3840",0.6,1,30,TRUE,TRUE,0.314710763500641
"3841",0.6,2,1,TRUE,TRUE,0.400672195509042
"3842",0.6,2,2,TRUE,TRUE,0.355643322541968
"3843",0.6,2,3,TRUE,TRUE,0.298103376745528
"3844",0.6,2,4,TRUE,TRUE,0.360778101186059
"3845",0.6,2,5,TRUE,TRUE,0.307948275713252
"3846",0.6,2,6,TRUE,TRUE,0.333334642531039
"3847",0.6,2,7,TRUE,TRUE,0.352525505016284
"3848",0.6,2,8,TRUE,TRUE,0.311575539314885
"3849",0.6,2,9,TRUE,TRUE,0.314192284961758
"3850",0.6,2,10,TRUE,TRUE,0.361518653138171
"3851",0.6,2,11,TRUE,TRUE,0.326771322787346
"3852",0.6,2,12,TRUE,TRUE,0.314996095868293
"3853",0.6,2,13,TRUE,TRUE,0.371325753229116
"3854",0.6,2,14,TRUE,TRUE,0.329984905200334
"3855",0.6,2,15,TRUE,TRUE,0.346392806719697
"3856",0.6,2,16,TRUE,TRUE,0.350083059730083
"3857",0.6,2,17,TRUE,TRUE,0.348168099906166
"3858",0.6,2,18,TRUE,TRUE,0.349002749208671
"3859",0.6,2,19,TRUE,TRUE,0.313340877495947
"3860",0.6,2,20,TRUE,TRUE,0.352125712675682
"3861",0.6,2,21,TRUE,TRUE,0.325109448973306
"3862",0.6,2,22,TRUE,TRUE,0.318381985349316
"3863",0.6,2,23,TRUE,TRUE,0.310723885187345
"3864",0.6,2,24,TRUE,TRUE,0.437917077274327
"3865",0.6,2,25,TRUE,TRUE,0.329378125949599
"3866",0.6,2,26,TRUE,TRUE,0.242155743292765
"3867",0.6,2,27,TRUE,TRUE,0.245799927442707
"3868",0.6,2,28,TRUE,TRUE,0.335078908683813
"3869",0.6,2,29,TRUE,TRUE,0.341122544821372
"3870",0.6,2,30,TRUE,TRUE,0.285035925874462
"3871",0.6,3,1,TRUE,TRUE,0.370687583441821
"3872",0.6,3,2,TRUE,TRUE,0.350046756300215
"3873",0.6,3,3,TRUE,TRUE,0.342698360664453
"3874",0.6,3,4,TRUE,TRUE,0.331563655469485
"3875",0.6,3,5,TRUE,TRUE,0.341854945481147
"3876",0.6,3,6,TRUE,TRUE,0.301979015379788
"3877",0.6,3,7,TRUE,TRUE,0.411037518878876
"3878",0.6,3,8,TRUE,TRUE,0.269511154075571
"3879",0.6,3,9,TRUE,TRUE,0.368418430546933
"3880",0.6,3,10,TRUE,TRUE,0.306344011489321
"3881",0.6,3,11,TRUE,TRUE,0.293598372296415
"3882",0.6,3,12,TRUE,TRUE,0.350361906297541
"3883",0.6,3,13,TRUE,TRUE,0.290289154883388
"3884",0.6,3,14,TRUE,TRUE,0.32589947218562
"3885",0.6,3,15,TRUE,TRUE,0.414256023160359
"3886",0.6,3,16,TRUE,TRUE,0.352024442454817
"3887",0.6,3,17,TRUE,TRUE,0.333669161975941
"3888",0.6,3,18,TRUE,TRUE,0.373183713448753
"3889",0.6,3,19,TRUE,TRUE,0.365551253570947
"3890",0.6,3,20,TRUE,TRUE,0.458318570635827
"3891",0.6,3,21,TRUE,TRUE,0.350992793781983
"3892",0.6,3,22,TRUE,TRUE,0.304516876965883
"3893",0.6,3,23,TRUE,TRUE,0.350308431365703
"3894",0.6,3,24,TRUE,TRUE,0.38113311142014
"3895",0.6,3,25,FALSE,TRUE,0.472121049564865
"3896",0.6,3,26,TRUE,TRUE,0.440323632331923
"3897",0.6,3,27,TRUE,TRUE,0.347157867414484
"3898",0.6,3,28,TRUE,TRUE,0.325092661853991
"3899",0.6,3,29,TRUE,TRUE,0.387876782615789
"3900",0.6,3,30,TRUE,TRUE,0.311590096127494
"3901",0.6,4,1,TRUE,TRUE,0.443847748452259
"3902",0.6,4,2,TRUE,TRUE,0.311618232236602
"3903",0.6,4,3,FALSE,TRUE,0.27266337957995
"3904",0.6,4,4,TRUE,TRUE,0.335648505062392
"3905",0.6,4,5,TRUE,TRUE,0.523242073733115
"3906",0.6,4,6,FALSE,TRUE,0.397106585948911
"3907",0.6,4,7,TRUE,TRUE,0.330384898443203
"3908",0.6,4,8,TRUE,TRUE,0.441259727171197
"3909",0.6,4,9,TRUE,TRUE,0.441640301093297
"3910",0.6,4,10,TRUE,TRUE,0.340920643556364
"3911",0.6,4,11,FALSE,TRUE,0.431159448745145
"3912",0.6,4,12,TRUE,TRUE,0.333811537345451
"3913",0.6,4,13,TRUE,TRUE,0.324111346555972
"3914",0.6,4,14,TRUE,TRUE,0.400024795093685
"3915",0.6,4,15,TRUE,TRUE,0.44017027904904
"3916",0.6,4,16,TRUE,TRUE,0.319109199098451
"3917",0.6,4,17,TRUE,TRUE,0.332296034862084
"3918",0.6,4,18,TRUE,TRUE,0.37412057344035
"3919",0.6,4,19,TRUE,TRUE,0.352992680291832
"3920",0.6,4,20,TRUE,TRUE,0.338867298685856
"3921",0.6,4,21,TRUE,TRUE,0.406185421059705
"3922",0.6,4,22,TRUE,TRUE,0.377818064228587
"3923",0.6,4,23,TRUE,TRUE,0.334902464677088
"3924",0.6,4,24,TRUE,TRUE,0.326476669074709
"3925",0.6,4,25,TRUE,TRUE,0.400009722579064
"3926",0.6,4,26,TRUE,TRUE,0.354912818974537
"3927",0.6,4,27,TRUE,TRUE,0.379523388362101
"3928",0.6,4,28,TRUE,TRUE,0.286020934032581
"3929",0.6,4,29,FALSE,TRUE,0.420570903913975
"3930",0.6,4,30,TRUE,TRUE,0.402794623996665
"3931",0.6,5,1,TRUE,TRUE,0.451830309154895
"3932",0.6,5,2,FALSE,TRUE,0.407743518508562
"3933",0.6,5,3,FALSE,TRUE,0.388985700120964
"3934",0.6,5,4,TRUE,TRUE,0.388935606722319
"3935",0.6,5,5,TRUE,TRUE,0.4096146999688
"3936",0.6,5,6,TRUE,TRUE,0.304877677334038
"3937",0.6,5,7,TRUE,TRUE,0.32591740604792
"3938",0.6,5,8,TRUE,TRUE,0.346965463766455
"3939",0.6,5,9,FALSE,TRUE,0.416099843615906
"3940",0.6,5,10,FALSE,TRUE,0.44787150369467
"3941",0.6,5,11,TRUE,TRUE,0.37983740076147
"3942",0.6,5,12,TRUE,TRUE,0.393223396449272
"3943",0.6,5,13,TRUE,TRUE,0.463873733595157
"3944",0.6,5,14,TRUE,TRUE,0.468205135510958
"3945",0.6,5,15,TRUE,TRUE,0.346364742917558
"3946",0.6,5,16,TRUE,TRUE,0.433044164732302
"3947",0.6,5,17,TRUE,TRUE,0.340855999813885
"3948",0.6,5,18,TRUE,TRUE,0.433961336837523
"3949",0.6,5,19,TRUE,TRUE,0.39235814593547
"3950",0.6,5,20,TRUE,TRUE,0.350734083822089
"3951",0.6,5,21,TRUE,TRUE,0.334206810352318
"3952",0.6,5,22,TRUE,TRUE,0.332340511631661
"3953",0.6,5,23,TRUE,TRUE,0.490806261394978
"3954",0.6,5,24,TRUE,TRUE,0.447471408143099
"3955",0.6,5,25,TRUE,TRUE,0.361459052360609
"3956",0.6,5,26,TRUE,TRUE,0.466022878325701
"3957",0.6,5,27,FALSE,TRUE,0.46787559688119
"3958",0.6,5,28,TRUE,TRUE,0.357379398872685
"3959",0.6,5,29,TRUE,TRUE,0.488512312254876
"3960",0.6,5,30,TRUE,TRUE,0.381356984023248
"3961",0.6,6,1,FALSE,TRUE,0.414113083684974
"3962",0.6,6,2,TRUE,TRUE,0.343862161300662
"3963",0.6,6,3,TRUE,TRUE,0.460059709320047
"3964",0.6,6,4,TRUE,TRUE,0.347996153881262
"3965",0.6,6,5,TRUE,TRUE,0.414128470021192
"3966",0.6,6,6,TRUE,TRUE,0.338640209541893
"3967",0.6,6,7,TRUE,TRUE,0.41644473617817
"3968",0.6,6,8,TRUE,TRUE,0.349996620625638
"3969",0.6,6,9,FALSE,TRUE,0.356502146572251
"3970",0.6,6,10,TRUE,TRUE,0.386812360583572
"3971",0.6,6,11,TRUE,TRUE,0.377718615182227
"3972",0.6,6,12,TRUE,TRUE,0.399384425582045
"3973",0.6,6,13,TRUE,TRUE,0.31550542428672
"3974",0.6,6,14,TRUE,TRUE,0.355057510453467
"3975",0.6,6,15,TRUE,TRUE,0.497846280746265
"3976",0.6,6,16,FALSE,TRUE,0.339035263273069
"3977",0.6,6,17,TRUE,TRUE,0.457061245948105
"3978",0.6,6,18,TRUE,TRUE,0.476267823332867
"3979",0.6,6,19,TRUE,TRUE,0.340591230495579
"3980",0.6,6,20,TRUE,TRUE,0.302403852027163
"3981",0.6,6,21,FALSE,TRUE,0.358574806959717
"3982",0.6,6,22,TRUE,TRUE,0.399098843060459
"3983",0.6,6,23,TRUE,TRUE,0.335743228020223
"3984",0.6,6,24,FALSE,TRUE,0.400387418546579
"3985",0.6,6,25,TRUE,TRUE,0.349724953295313
"3986",0.6,6,26,FALSE,TRUE,0.395167071702893
"3987",0.6,6,27,TRUE,TRUE,0.289956279943747
"3988",0.6,6,28,TRUE,TRUE,0.36499501917062
"3989",0.6,6,29,TRUE,TRUE,0.286333230589997
"3990",0.6,6,30,TRUE,TRUE,0.360800817428373
"3991",0.6,7,1,FALSE,TRUE,0.239893752945874
"3992",0.6,7,2,FALSE,TRUE,0.488500391291518
"3993",0.6,7,3,TRUE,TRUE,0.507769566043178
"3994",0.6,7,4,FALSE,TRUE,0.661772995390912
"3995",0.6,7,5,TRUE,TRUE,0.345349370016564
"3996",0.6,7,6,FALSE,TRUE,0.442599042491702
"3997",0.6,7,7,FALSE,TRUE,0.400123233321925
"3998",0.6,7,8,FALSE,TRUE,0.437757081484311
"3999",0.6,7,9,FALSE,TRUE,0.427097950380794
"4000",0.6,7,10,FALSE,TRUE,0.55272284202855
"4001",0.6,7,11,TRUE,TRUE,0.356696305877446
"4002",0.6,7,12,TRUE,TRUE,0.374567586820264
"4003",0.6,7,13,FALSE,TRUE,0.475712830179275
"4004",0.6,7,14,FALSE,TRUE,0.348922519338207
"4005",0.6,7,15,TRUE,TRUE,0.328325913753396
"4006",0.6,7,16,FALSE,TRUE,0.477632986036418
"4007",0.6,7,17,TRUE,TRUE,0.361836978238297
"4008",0.6,7,18,TRUE,TRUE,0.334804172432845
"4009",0.6,7,19,TRUE,TRUE,0.340341322788651
"4010",0.6,7,20,TRUE,TRUE,0.301108273447724
"4011",0.6,7,21,TRUE,TRUE,0.390806225419817
"4012",0.6,7,22,FALSE,TRUE,0.438562772437481
"4013",0.6,7,23,FALSE,TRUE,0.468447475511994
"4014",0.6,7,24,TRUE,TRUE,0.415198670994092
"4015",0.6,7,25,FALSE,TRUE,0.42705727310333
"4016",0.6,7,26,FALSE,TRUE,0.301517511942257
"4017",0.6,7,27,FALSE,TRUE,0.427155824829326
"4018",0.6,7,28,TRUE,TRUE,0.378474387521536
"4019",0.6,7,29,TRUE,TRUE,0.392918005424734
"4020",0.6,7,30,FALSE,TRUE,0.366357561320933
"4021",0.6,8,1,FALSE,TRUE,0.514183642495288
"4022",0.6,8,2,FALSE,TRUE,0.415660448377824
"4023",0.6,8,3,TRUE,TRUE,0.394314270067887
"4024",0.6,8,4,TRUE,TRUE,0.52085962783278
"4025",0.6,8,5,TRUE,TRUE,0.414471252689832
"4026",0.6,8,6,TRUE,TRUE,0.481602854709575
"4027",0.6,8,7,TRUE,TRUE,0.300909061684729
"4028",0.6,8,8,TRUE,TRUE,0.343519011023819
"4029",0.6,8,9,FALSE,TRUE,0.366214459580453
"4030",0.6,8,10,FALSE,TRUE,0.376487111633672
"4031",0.6,8,11,FALSE,TRUE,0.490412952938778
"4032",0.6,8,12,FALSE,TRUE,0.436901809402567
"4033",0.6,8,13,FALSE,TRUE,0.420765062997148
"4034",0.6,8,14,FALSE,TRUE,0.396355721028839
"4035",0.6,8,15,TRUE,TRUE,0.351439397133053
"4036",0.6,8,16,TRUE,TRUE,0.435609712248681
"4037",0.6,8,17,FALSE,TRUE,0.337250172803235
"4038",0.6,8,18,FALSE,TRUE,0.422371296893962
"4039",0.6,8,19,FALSE,TRUE,0.394882308543027
"4040",0.6,8,20,TRUE,TRUE,0.415664649867807
"4041",0.6,8,21,FALSE,TRUE,0.529661998640507
"4042",0.6,8,22,TRUE,TRUE,0.386823863225304
"4043",0.6,8,23,TRUE,TRUE,0.445289861591463
"4044",0.6,8,24,TRUE,TRUE,0.426932909855988
"4045",0.6,8,25,TRUE,TRUE,0.408343558364042
"4046",0.6,8,26,TRUE,TRUE,0.313256758482247
"4047",0.6,8,27,FALSE,TRUE,0.442117820620903
"4048",0.6,8,28,FALSE,TRUE,0.462517877702327
"4049",0.6,8,29,TRUE,TRUE,0.521960488933846
"4050",0.6,8,30,FALSE,TRUE,0.421699285358708
"4051",0.6,9,1,TRUE,TRUE,0.350599043438504
"4052",0.6,9,2,FALSE,TRUE,0.411068834396567
"4053",0.6,9,3,TRUE,TRUE,0.410766014044245
"4054",0.6,9,4,TRUE,TRUE,0.268394050322809
"4055",0.6,9,5,FALSE,TRUE,0.317883982631323
"4056",0.6,9,6,FALSE,TRUE,0.288050597461138
"4057",0.6,9,7,FALSE,TRUE,0.450414831251669
"4058",0.6,9,8,FALSE,TRUE,0.30969931724625
"4059",0.6,9,9,FALSE,TRUE,0.403353586070736
"4060",0.6,9,10,FALSE,TRUE,0.424718825155403
"4061",0.6,9,11,TRUE,TRUE,0.325479557194937
"4062",0.6,9,12,FALSE,TRUE,0.513244390695992
"4063",0.6,9,13,FALSE,TRUE,0.574982993585342
"4064",0.6,9,14,FALSE,TRUE,0.494459240455099
"4065",0.6,9,15,TRUE,TRUE,0.412610748180949
"4066",0.6,9,16,FALSE,TRUE,0.403055982288444
"4067",0.6,9,17,FALSE,TRUE,0.468645736825963
"4068",0.6,9,18,FALSE,TRUE,0.455013110658051
"4069",0.6,9,19,FALSE,TRUE,0.482457666638386
"4070",0.6,9,20,FALSE,TRUE,0.358645146091503
"4071",0.6,9,21,FALSE,TRUE,0.479428744466822
"4072",0.6,9,22,FALSE,TRUE,0.512403294233883
"4073",0.6,9,23,FALSE,TRUE,0.417147482682304
"4074",0.6,9,24,FALSE,TRUE,0.431024632975779
"4075",0.6,9,25,TRUE,TRUE,0.41763689541189
"4076",0.6,9,26,TRUE,TRUE,0.380035416267922
"4077",0.6,9,27,TRUE,TRUE,0.331673406045832
"4078",0.6,9,28,TRUE,TRUE,0.432004902433936
"4079",0.6,9,29,FALSE,TRUE,0.414599434078911
"4080",0.6,9,30,FALSE,FALSE,0.372074069165627
"4081",0.6,10,1,TRUE,TRUE,0.349594118509714
"4082",0.6,10,2,FALSE,TRUE,0.378501050865275
"4083",0.6,10,3,TRUE,TRUE,0.419523928447244
"4084",0.6,10,4,TRUE,TRUE,0.417472947935751
"4085",0.6,10,5,FALSE,TRUE,0.519652153848274
"4086",0.6,10,6,TRUE,TRUE,0.348821212292197
"4087",0.6,10,7,FALSE,TRUE,0.493412525605565
"4088",0.6,10,8,FALSE,TRUE,0.337139276651553
"4089",0.6,10,9,FALSE,TRUE,0.432275283821076
"4090",0.6,10,10,FALSE,TRUE,0.369751416097183
"4091",0.6,10,11,FALSE,TRUE,0.562008588954873
"4092",0.6,10,12,FALSE,TRUE,0.475087273821997
"4093",0.6,10,13,FALSE,TRUE,0.375461415799053
"4094",0.6,10,14,TRUE,TRUE,0.34591336692795
"4095",0.6,10,15,TRUE,TRUE,0.378380523753394
"4096",0.6,10,16,FALSE,TRUE,0.353653111775376
"4097",0.6,10,17,FALSE,TRUE,0.302339943781163
"4098",0.6,10,18,TRUE,TRUE,0.331897399100451
"4099",0.6,10,19,FALSE,TRUE,0.280137109930678
"4100",0.6,10,20,TRUE,TRUE,0.420424843841408
"4101",0.6,10,21,FALSE,TRUE,0.427567339404372
"4102",0.6,10,22,FALSE,TRUE,0.477106473314999
"4103",0.6,10,23,FALSE,TRUE,0.362868502257819
"4104",0.6,10,24,TRUE,TRUE,0.39810793939165
"4105",0.6,10,25,FALSE,TRUE,0.395267643543195
"4106",0.6,10,26,FALSE,TRUE,0.349342461015231
"4107",0.6,10,27,FALSE,TRUE,0.432142109581339
"4108",0.6,10,28,FALSE,TRUE,0.415855220256421
"4109",0.6,10,29,FALSE,TRUE,0.367335272076505
"4110",0.6,10,30,FALSE,TRUE,0.593702683423124
"4111",0.6,11,1,FALSE,TRUE,0.48255766999863
"4112",0.6,11,2,FALSE,TRUE,0.436746712944593
"4113",0.6,11,3,FALSE,TRUE,0.434473379229988
"4114",0.6,11,4,FALSE,TRUE,0.443717713510511
"4115",0.6,11,5,FALSE,TRUE,0.432911784226993
"4116",0.6,11,6,FALSE,TRUE,0.38115574198806
"4117",0.6,11,7,FALSE,TRUE,0.387140914964198
"4118",0.6,11,8,FALSE,TRUE,0.404935621113204
"4119",0.6,11,9,FALSE,TRUE,0.515491104884828
"4120",0.6,11,10,TRUE,TRUE,0.350061727966144
"4121",0.6,11,11,FALSE,TRUE,0.275321126115962
"4122",0.6,11,12,FALSE,TRUE,0.484244648908983
"4123",0.6,11,13,FALSE,TRUE,0.377712001245025
"4124",0.6,11,14,FALSE,TRUE,0.416042706714533
"4125",0.6,11,15,TRUE,TRUE,0.370196657805888
"4126",0.6,11,16,FALSE,TRUE,0.460934706710629
"4127",0.6,11,17,FALSE,TRUE,0.377922626462957
"4128",0.6,11,18,TRUE,TRUE,0.402292394110556
"4129",0.6,11,19,FALSE,TRUE,0.377390018714216
"4130",0.6,11,20,FALSE,TRUE,0.458096328835258
"4131",0.6,11,21,FALSE,TRUE,0.34488036442632
"4132",0.6,11,22,TRUE,TRUE,0.350874431906196
"4133",0.6,11,23,FALSE,TRUE,0.508486025627859
"4134",0.6,11,24,TRUE,TRUE,0.387611187448044
"4135",0.6,11,25,TRUE,TRUE,0.434297568451004
"4136",0.6,11,26,TRUE,TRUE,0.390520509273506
"4137",0.6,11,27,FALSE,TRUE,0.548204274246112
"4138",0.6,11,28,FALSE,TRUE,0.524162839945295
"4139",0.6,11,29,FALSE,TRUE,0.54351048203085
"4140",0.6,11,30,FALSE,TRUE,0.421785099100833
"4141",0.6,12,1,FALSE,TRUE,0.346783962025248
"4142",0.6,12,2,FALSE,TRUE,0.461401187723434
"4143",0.6,12,3,FALSE,TRUE,0.311257881520203
"4144",0.6,12,4,FALSE,TRUE,0.388259555697221
"4145",0.6,12,5,FALSE,TRUE,0.510076273516801
"4146",0.6,12,6,FALSE,TRUE,0.365286985907822
"4147",0.6,12,7,FALSE,TRUE,0.447549239208747
"4148",0.6,12,8,FALSE,TRUE,0.500519351165083
"4149",0.6,12,9,FALSE,TRUE,0.473254600482863
"4150",0.6,12,10,FALSE,TRUE,0.46525932165613
"4151",0.6,12,11,TRUE,TRUE,0.430448767142044
"4152",0.6,12,12,FALSE,TRUE,0.366997161807425
"4153",0.6,12,13,FALSE,TRUE,0.425430701381668
"4154",0.6,12,14,TRUE,TRUE,0.409761717069393
"4155",0.6,12,15,FALSE,TRUE,0.406108273517207
"4156",0.6,12,16,TRUE,TRUE,0.449847047610116
"4157",0.6,12,17,FALSE,TRUE,0.407580664405287
"4158",0.6,12,18,FALSE,TRUE,0.333234562816101
"4159",0.6,12,19,FALSE,TRUE,0.470563717620669
"4160",0.6,12,20,TRUE,TRUE,0.419743550586457
"4161",0.6,12,21,FALSE,TRUE,0.423427322098424
"4162",0.6,12,22,FALSE,TRUE,0.40507688413283
"4163",0.6,12,23,FALSE,TRUE,0.526450385831551
"4164",0.6,12,24,FALSE,TRUE,0.358717626363406
"4165",0.6,12,25,FALSE,TRUE,0.419549336355046
"4166",0.6,12,26,FALSE,TRUE,0.424679764642666
"4167",0.6,12,27,FALSE,TRUE,0.364049764884795
"4168",0.6,12,28,TRUE,TRUE,0.389876732974219
"4169",0.6,12,29,FALSE,TRUE,0.455705726011752
"4170",0.6,12,30,TRUE,TRUE,0.300056023938078
"4171",0.6,13,1,FALSE,TRUE,0.474706928490807
"4172",0.6,13,2,TRUE,TRUE,0.333016864592481
"4173",0.6,13,3,FALSE,TRUE,0.580756460443717
