"","int","rep","stability","oscilations","eig.mean"
"227",2,27,TRUE,TRUE,-0.196348829375638
"228",2,28,TRUE,TRUE,-0.18606094843132
"229",2,29,TRUE,TRUE,-0.186408290723889
"230",2,30,TRUE,TRUE,-0.201336662122751
"231",2,31,TRUE,TRUE,-0.209828895118319
"232",2,32,TRUE,TRUE,-0.199699454562604
"233",2,33,TRUE,TRUE,-0.208825595912127
"234",2,34,TRUE,TRUE,-0.203412581624578
"235",2,35,TRUE,TRUE,-0.188310899643296
"236",2,36,TRUE,TRUE,-0.198942950992548
"237",2,37,TRUE,TRUE,-0.207024975055193
"238",2,38,TRUE,TRUE,-0.208274908725084
"239",2,39,TRUE,TRUE,-0.215789588489621
"240",2,40,TRUE,TRUE,-0.196634879398891
"241",2,41,TRUE,TRUE,-0.200963756793756
"242",2,42,TRUE,TRUE,-0.203738305241575
"243",2,43,TRUE,TRUE,-0.194545513300148
"244",2,44,TRUE,TRUE,-0.201148090148354
"245",2,45,TRUE,TRUE,-0.208613597370115
"246",2,46,TRUE,TRUE,-0.200246407018426
"247",2,47,TRUE,TRUE,-0.187911894567626
"248",2,48,TRUE,TRUE,-0.195706728749666
"249",2,49,TRUE,TRUE,-0.187786990297444
"250",2,50,TRUE,TRUE,-0.198592936357282
"251",2,51,TRUE,TRUE,-0.19340738213296
"252",2,52,TRUE,TRUE,-0.196410875844107
"253",2,53,TRUE,TRUE,-0.200572174083539
"254",2,54,TRUE,FALSE,-0.197543989003036
"255",2,55,TRUE,TRUE,-0.215023908196956
"256",2,56,TRUE,TRUE,-0.202904489131848
"257",2,57,TRUE,TRUE,-0.210871818136172
"258",2,58,TRUE,TRUE,-0.203081377389817
"259",2,59,TRUE,TRUE,-0.197267974078612
"260",2,60,TRUE,TRUE,-0.203677809887638
"261",2,61,TRUE,TRUE,-0.20812709469058
"262",2,62,TRUE,TRUE,-0.200955255354824
"263",2,63,TRUE,TRUE,-0.200097285557578
"264",2,64,TRUE,TRUE,-0.224194431331777
"265",2,65,TRUE,TRUE,-0.205253361731281
"266",2,66,TRUE,TRUE,-0.195931882106252
"267",2,67,TRUE,TRUE,-0.18953338432364
"268",2,68,TRUE,TRUE,-0.217344313886875
"269",2,69,TRUE,TRUE,-0.190833934471829
"270",2,70,TRUE,TRUE,-0.212604013742298
"271",2,71,TRUE,TRUE,-0.19450887122041
"272",2,72,TRUE,TRUE,-0.209234930615614
"273",2,73,TRUE,TRUE,-0.204816747602683
"274",2,74,TRUE,TRUE,-0.201253701749805
"275",2,75,TRUE,TRUE,-0.201982358855685
"276",2,76,TRUE,TRUE,-0.190363891714802
"277",2,77,TRUE,TRUE,-0.205448459515651
"278",2,78,TRUE,TRUE,-0.202721791927627
"279",2,79,TRUE,TRUE,-0.216935246629639
"280",2,80,TRUE,TRUE,-0.204108592495258
"281",2,81,TRUE,TRUE,-0.196272304315604
"282",2,82,TRUE,TRUE,-0.194500639617716
"283",2,83,TRUE,TRUE,-0.199024136739396
"284",2,84,TRUE,TRUE,-0.178496766152144
"285",2,85,TRUE,TRUE,-0.192312787207487
"286",2,86,TRUE,TRUE,-0.204688401463254
"287",2,87,TRUE,TRUE,-0.209667211769443
"288",2,88,TRUE,TRUE,-0.210688226901206
"289",2,89,TRUE,TRUE,-0.192547545611
"290",2,90,TRUE,TRUE,-0.207020324266518
"291",2,91,TRUE,TRUE,-0.209812946212072
"292",2,92,TRUE,TRUE,-0.201908473194267
"293",2,93,TRUE,TRUE,-0.201756193401738
"294",2,94,TRUE,TRUE,-0.200070535845702
"295",2,95,TRUE,TRUE,-0.203897261699814
"296",2,96,TRUE,TRUE,-0.214951865689257
"297",2,97,TRUE,TRUE,-0.196223996258151
"298",2,98,TRUE,TRUE,-0.211874088948587
"299",2,99,TRUE,TRUE,-0.198012415298289
"300",2,100,TRUE,TRUE,-0.202823573300204
"301",3,1,TRUE,TRUE,-0.207871660465422
"302",3,2,FALSE,TRUE,-0.201208283384739
"303",3,3,TRUE,TRUE,-0.195718775613997
"304",3,4,TRUE,TRUE,-0.190663167396077
"305",3,5,TRUE,TRUE,-0.215544423115145
"306",3,6,TRUE,TRUE,-0.217834158877843
"307",3,7,TRUE,TRUE,-0.17512962001327
"308",3,8,TRUE,TRUE,-0.21220134947196
"309",3,9,TRUE,TRUE,-0.203991651528141
"310",3,10,TRUE,TRUE,-0.183620290783937
"311",3,11,TRUE,TRUE,-0.188180231121459
"312",3,12,TRUE,TRUE,-0.226557274511744
"313",3,13,TRUE,TRUE,-0.210170730824408
"314",3,14,TRUE,TRUE,-0.19832205494083
"315",3,15,TRUE,TRUE,-0.231161042561118
"316",3,16,TRUE,TRUE,-0.189044400390301
"317",3,17,TRUE,TRUE,-0.219001409329707
"318",3,18,TRUE,TRUE,-0.196324558544502
"319",3,19,TRUE,TRUE,-0.176337169360515
"320",3,20,TRUE,TRUE,-0.201728745412874
"321",3,21,TRUE,TRUE,-0.195438278210844
"322",3,22,TRUE,TRUE,-0.205412550726693
"323",3,23,TRUE,TRUE,-0.209179459890673
"324",3,24,TRUE,TRUE,-0.186030853930574
"325",3,25,TRUE,TRUE,-0.197600098749443
"326",3,26,TRUE,TRUE,-0.19695129695148
"327",3,27,TRUE,TRUE,-0.181148328588673
"328",3,28,TRUE,TRUE,-0.210058012346472
"329",3,29,TRUE,TRUE,-0.217599808921167
"330",3,30,TRUE,TRUE,-0.180522186935485
"331",3,31,TRUE,TRUE,-0.20097468880105
"332",3,32,TRUE,TRUE,-0.192344437250538
"333",3,33,TRUE,TRUE,-0.188557266928939
"334",3,34,TRUE,TRUE,-0.211124773701102
"335",3,35,TRUE,TRUE,-0.214188103541878
"336",3,36,TRUE,TRUE,-0.190383961695213
"337",3,37,TRUE,TRUE,-0.205680249004083
"338",3,38,TRUE,TRUE,-0.181463281263548
"339",3,39,TRUE,TRUE,-0.195951204437963
"340",3,40,TRUE,TRUE,-0.203400727911421
"341",3,41,TRUE,TRUE,-0.2155249219328
"342",3,42,TRUE,TRUE,-0.218886224034058
"343",3,43,TRUE,TRUE,-0.215472847112375
"344",3,44,TRUE,TRUE,-0.179644115235611
"345",3,45,TRUE,TRUE,-0.189055340167901
"346",3,46,TRUE,TRUE,-0.190012359423688
"347",3,47,TRUE,TRUE,-0.203834689234695
"348",3,48,TRUE,TRUE,-0.201970169180154
"349",3,49,TRUE,TRUE,-0.197657287518965
"350",3,50,TRUE,TRUE,-0.18939039669407
"351",3,51,TRUE,TRUE,-0.206491010231164
"352",3,52,TRUE,TRUE,-0.193933783376674
"353",3,53,TRUE,TRUE,-0.209485473390432
"354",3,54,TRUE,TRUE,-0.204704724442702
"355",3,55,TRUE,TRUE,-0.185350503932464
"356",3,56,TRUE,TRUE,-0.21609011582426
"357",3,57,TRUE,TRUE,-0.201868620309529
"358",3,58,TRUE,TRUE,-0.198937396373524
"359",3,59,TRUE,TRUE,-0.188719355345484
"360",3,60,TRUE,TRUE,-0.188037096434373
"361",3,61,TRUE,TRUE,-0.183987635759841
"362",3,62,TRUE,TRUE,-0.202415131668465
"363",3,63,TRUE,TRUE,-0.207987685042343
"364",3,64,TRUE,TRUE,-0.202083416849248
"365",3,65,TRUE,TRUE,-0.223060773191404
"366",3,66,TRUE,TRUE,-0.244041818266637
"367",3,67,TRUE,TRUE,-0.193938412118646
"368",3,68,TRUE,TRUE,-0.215519401990007
"369",3,69,TRUE,TRUE,-0.199880744012014
"370",3,70,TRUE,TRUE,-0.199616508600102
"371",3,71,TRUE,TRUE,-0.180475529008115
"372",3,72,TRUE,TRUE,-0.193064305509448
"373",3,73,TRUE,TRUE,-0.21891641746925
"374",3,74,TRUE,TRUE,-0.228093275156489
"375",3,75,TRUE,TRUE,-0.204278780798836
"376",3,76,TRUE,TRUE,-0.197320968171886
"377",3,77,TRUE,TRUE,-0.197927103714825
"378",3,78,TRUE,TRUE,-0.229478431310724
"379",3,79,TRUE,TRUE,-0.186552088337836
"380",3,80,TRUE,TRUE,-0.188864224903556
"381",3,81,TRUE,TRUE,-0.204356839065397
"382",3,82,TRUE,TRUE,-0.199712642398662
"383",3,83,TRUE,TRUE,-0.194501448453135
"384",3,84,TRUE,TRUE,-0.191482950483053
"385",3,85,TRUE,TRUE,-0.194131178345053
"386",3,86,TRUE,TRUE,-0.182183779171197
"387",3,87,TRUE,TRUE,-0.209250161466624
"388",3,88,TRUE,TRUE,-0.182488673820484
"389",3,89,TRUE,TRUE,-0.203194211835988
"390",3,90,TRUE,TRUE,-0.203327885845754
"391",3,91,TRUE,TRUE,-0.204405600108446
"392",3,92,TRUE,TRUE,-0.188318168688733
"393",3,93,TRUE,TRUE,-0.223086999437997
"394",3,94,TRUE,TRUE,-0.192075556333081
"395",3,95,TRUE,TRUE,-0.211385629509291
"396",3,96,TRUE,TRUE,-0.200105710193753
"397",3,97,TRUE,TRUE,-0.218028192187521
"398",3,98,TRUE,TRUE,-0.186690249079866
"399",3,99,TRUE,TRUE,-0.192866596993096
"400",3,100,TRUE,TRUE,-0.222922232053881
"401",4,1,TRUE,TRUE,-0.196884314491575
"402",4,2,TRUE,TRUE,-0.20214017784904
"403",4,3,TRUE,TRUE,-0.188164258969373
"404",4,4,TRUE,TRUE,-0.204021510166624
"405",4,5,TRUE,TRUE,-0.19972267313081
"406",4,6,TRUE,TRUE,-0.195701188134298
"407",4,7,TRUE,TRUE,-0.197694893065102
"408",4,8,TRUE,TRUE,-0.215283205959279
"409",4,9,TRUE,TRUE,-0.249352954357896
"410",4,10,TRUE,TRUE,-0.23855306654323
"411",4,11,TRUE,TRUE,-0.195845372513637
"412",4,12,TRUE,TRUE,-0.212813166511711
"413",4,13,TRUE,TRUE,-0.193835591349033
"414",4,14,TRUE,TRUE,-0.184663145151344
"415",4,15,TRUE,TRUE,-0.187297513320164
"416",4,16,FALSE,TRUE,-0.219190741465617
"417",4,17,TRUE,TRUE,-0.213813448656882
"418",4,18,TRUE,TRUE,-0.176261112222644
"419",4,19,TRUE,TRUE,-0.193023127202698
"420",4,20,TRUE,TRUE,-0.193343317373638
"421",4,21,TRUE,TRUE,-0.191904294828611
"422",4,22,TRUE,TRUE,-0.185784379479246
"423",4,23,TRUE,TRUE,-0.193008733898171
"424",4,24,TRUE,TRUE,-0.187566989024139
"425",4,25,TRUE,TRUE,-0.201891890804487
"426",4,26,TRUE,TRUE,-0.206871217111062
"427",4,27,TRUE,TRUE,-0.191210468659697
"428",4,28,TRUE,TRUE,-0.238068948252595
"429",4,29,TRUE,TRUE,-0.185473760365628
"430",4,30,TRUE,TRUE,-0.212706752339164
"431",4,31,TRUE,TRUE,-0.224567053276562
"432",4,32,TRUE,TRUE,-0.210566096095974
"433",4,33,TRUE,TRUE,-0.200413868844229
"434",4,34,TRUE,TRUE,-0.209979516116855
"435",4,35,TRUE,TRUE,-0.214184174558906
"436",4,36,TRUE,TRUE,-0.176685215999861
"437",4,37,TRUE,TRUE,-0.210722076583928
"438",4,38,TRUE,TRUE,-0.200575175948351
"439",4,39,TRUE,TRUE,-0.203204628981426
"440",4,40,TRUE,TRUE,-0.205265321590258
"441",4,41,TRUE,TRUE,-0.211335665845014
"442",4,42,TRUE,TRUE,-0.203079503521296
"443",4,43,TRUE,TRUE,-0.202252877233951
"444",4,44,TRUE,TRUE,-0.187349593825386
"445",4,45,TRUE,TRUE,-0.183660199208021
"446",4,46,TRUE,TRUE,-0.237757947732435
"447",4,47,TRUE,TRUE,-0.196999759044504
"448",4,48,TRUE,TRUE,-0.231184697679117
"449",4,49,TRUE,TRUE,-0.216458685494728
"450",4,50,TRUE,TRUE,-0.227589279404783
"451",4,51,TRUE,TRUE,-0.205014173704314
"452",4,52,TRUE,TRUE,-0.197127648052674
"453",4,53,TRUE,TRUE,-0.18807210902523
"454",4,54,TRUE,TRUE,-0.221415521951886
"455",4,55,TRUE,TRUE,-0.222651753934065
"456",4,56,TRUE,TRUE,-0.184108471481844
"457",4,57,TRUE,TRUE,-0.21232955377862
"458",4,58,TRUE,TRUE,-0.198002947796263
"459",4,59,TRUE,TRUE,-0.198054372854195
"460",4,60,TRUE,TRUE,-0.234375752176124
"461",4,61,TRUE,TRUE,-0.178153929377324
"462",4,62,TRUE,TRUE,-0.20716399965746
"463",4,63,TRUE,TRUE,-0.211355956053101
"464",4,64,TRUE,TRUE,-0.204209699060507
"465",4,65,TRUE,TRUE,-0.22124335085293
"466",4,66,TRUE,TRUE,-0.203294210177659
"467",4,67,TRUE,TRUE,-0.204998434483047
"468",4,68,FALSE,TRUE,0.0118122272106987
"469",4,69,TRUE,TRUE,-0.192361641493544
"470",4,70,TRUE,TRUE,-0.204963591859191
"471",4,71,FALSE,TRUE,-0.138839050852591
"472",4,72,FALSE,TRUE,-0.189731840491763
"473",4,73,TRUE,TRUE,-0.203292689228915
"474",4,74,TRUE,TRUE,-0.23565557587931
"475",4,75,TRUE,TRUE,-0.206797800249913
"476",4,76,TRUE,TRUE,-0.174270107374941
"477",4,77,TRUE,TRUE,-0.211250610394235
"478",4,78,TRUE,TRUE,-0.194816630131225
"479",4,79,TRUE,TRUE,-0.207551335786559
"480",4,80,TRUE,TRUE,-0.203984345753709
"481",4,81,TRUE,TRUE,-0.213940912502478
"482",4,82,TRUE,TRUE,-0.201004643439255
"483",4,83,TRUE,TRUE,-0.221743089140585
"484",4,84,TRUE,TRUE,-0.233964639539041
"485",4,85,TRUE,TRUE,-0.208285007775084
"486",4,86,TRUE,TRUE,-0.215050008779345
"487",4,87,TRUE,TRUE,-0.188830750118684
"488",4,88,TRUE,TRUE,-0.226420490526434
"489",4,89,TRUE,TRUE,-0.204701718076566
"490",4,90,TRUE,TRUE,-0.214991873838247
"491",4,91,TRUE,TRUE,-0.195314586378253
"492",4,92,TRUE,TRUE,-0.194837963698168
"493",4,93,TRUE,TRUE,-0.192598424935547
"494",4,94,TRUE,TRUE,-0.18793523087564
"495",4,95,TRUE,TRUE,-0.209390485494254
"496",4,96,TRUE,TRUE,-0.228359387625464
"497",4,97,TRUE,TRUE,-0.195078598749065
"498",4,98,TRUE,TRUE,-0.216316023320354
"499",4,99,TRUE,TRUE,-0.220893865548025
"500",4,100,TRUE,TRUE,-0.204280143294548
"501",5,1,TRUE,TRUE,-0.219465779672459
"502",5,2,TRUE,TRUE,-0.190699146400771
"503",5,3,TRUE,TRUE,-0.177334262312518
"504",5,4,TRUE,TRUE,-0.221263368294273
"505",5,5,TRUE,TRUE,-0.187013411280486
"506",5,6,TRUE,TRUE,-0.206523105646782
"507",5,7,TRUE,TRUE,-0.197211067045685
"508",5,8,TRUE,TRUE,-0.223550209544533
"509",5,9,FALSE,TRUE,-0.209081522940624
"510",5,10,TRUE,TRUE,-0.214773210085779
"511",5,11,TRUE,TRUE,-0.184266070214202
"512",5,12,TRUE,TRUE,-0.195458887066752
"513",5,13,TRUE,TRUE,-0.182433805036424
"514",5,14,FALSE,TRUE,-0.214299752339374
"515",5,15,TRUE,TRUE,-0.18792501387939
"516",5,16,TRUE,TRUE,-0.22655897742915
"517",5,17,TRUE,TRUE,-0.193633441035216
"518",5,18,FALSE,TRUE,-0.0796369390626712
"519",5,19,TRUE,TRUE,-0.212253901402667
"520",5,20,TRUE,TRUE,-0.188755117891315
"521",5,21,TRUE,TRUE,-0.220293947500942
"522",5,22,FALSE,TRUE,-0.0550721316754754
"523",5,23,TRUE,TRUE,-0.231951418063783
"524",5,24,TRUE,TRUE,-0.207195660604549
"525",5,25,TRUE,TRUE,-0.186997546049916
"526",5,26,TRUE,TRUE,-0.180039147070468
"527",5,27,FALSE,TRUE,-0.185315571444842
"528",5,28,TRUE,TRUE,-0.200617952926168
"529",5,29,TRUE,TRUE,-0.206119373532564
"530",5,30,TRUE,TRUE,-0.196259889163179
"531",5,31,TRUE,TRUE,-0.201397001033748
"532",5,32,TRUE,TRUE,-0.20480739354443
"533",5,33,TRUE,TRUE,-0.196350238369142
"534",5,34,FALSE,TRUE,-0.195869332273156
"535",5,35,TRUE,TRUE,-0.211074032574394
"536",5,36,TRUE,TRUE,-0.197342200080479
"537",5,37,TRUE,TRUE,-0.210118319161852
"538",5,38,TRUE,TRUE,-0.220900143627322
"539",5,39,TRUE,TRUE,-0.198071517626749
"540",5,40,TRUE,TRUE,-0.213475388922258
"541",5,41,TRUE,TRUE,-0.225321428190249
"542",5,42,TRUE,TRUE,-0.201122943267004
"543",5,43,TRUE,TRUE,-0.199354406782793
"544",5,44,TRUE,TRUE,-0.183694188851306
"545",5,45,TRUE,TRUE,-0.176890276742586
"546",5,46,TRUE,TRUE,-0.189683762503363
"547",5,47,TRUE,TRUE,-0.183144195144121
"548",5,48,TRUE,TRUE,-0.195948939089425
"549",5,49,TRUE,TRUE,-0.218146041400053
"550",5,50,FALSE,TRUE,-0.21784485297485
"551",5,51,TRUE,TRUE,-0.209687712776238
"552",5,52,TRUE,TRUE,-0.228189577855351
"553",5,53,TRUE,TRUE,-0.225605618672576
"554",5,54,TRUE,TRUE,-0.233146582607684
"555",5,55,TRUE,TRUE,-0.209366950001894
"556",5,56,TRUE,TRUE,-0.181000996612141
"557",5,57,TRUE,TRUE,-0.216232959896706
"558",5,58,TRUE,TRUE,-0.165513595417372
"559",5,59,TRUE,TRUE,-0.207981236549091
"560",5,60,TRUE,TRUE,-0.227171416353905
"561",5,61,TRUE,TRUE,-0.214067442784516
"562",5,62,TRUE,TRUE,-0.212588184497844
"563",5,63,TRUE,TRUE,-0.183631163391336
"564",5,64,TRUE,TRUE,-0.213327704829103
"565",5,65,TRUE,TRUE,-0.168522877968987
"566",5,66,FALSE,TRUE,-0.21965963985692
"567",5,67,TRUE,TRUE,-0.191838167689536
"568",5,68,TRUE,TRUE,-0.237961188295375
"569",5,69,FALSE,TRUE,-0.221806365835947
"570",5,70,TRUE,TRUE,-0.18216074470624
"571",5,71,TRUE,TRUE,-0.178933245690964
"572",5,72,TRUE,TRUE,-0.215982332182316
"573",5,73,TRUE,TRUE,-0.204461727455021
"574",5,74,TRUE,TRUE,-0.204768149097609
"575",5,75,TRUE,TRUE,-0.192636965698711
"576",5,76,TRUE,TRUE,-0.211360609023993
"577",5,77,TRUE,TRUE,-0.196885292088978
"578",5,78,TRUE,TRUE,-0.206961118383222
"579",5,79,TRUE,TRUE,-0.211789307237455
"580",5,80,TRUE,TRUE,-0.188381929359742
"581",5,81,TRUE,TRUE,-0.193964429899559
"582",5,82,TRUE,TRUE,-0.170466219667487
"583",5,83,TRUE,TRUE,-0.188100123479302
"584",5,84,TRUE,TRUE,-0.194636805268426
"585",5,85,TRUE,TRUE,-0.195303950235477
"586",5,86,TRUE,TRUE,-0.190048935251937
"587",5,87,TRUE,TRUE,-0.190994844289338
"588",5,88,TRUE,TRUE,-0.222796182958565
"589",5,89,TRUE,TRUE,-0.18556979297722
"590",5,90,TRUE,TRUE,-0.205525202485381
"591",5,91,TRUE,TRUE,-0.219404619466299
"592",5,92,TRUE,TRUE,-0.235945028268678
"593",5,93,TRUE,TRUE,-0.218337617552026
"594",5,94,FALSE,TRUE,-0.0208134320914579
"595",5,95,TRUE,TRUE,-0.197909746942739
"596",5,96,TRUE,TRUE,-0.203200025020078
"597",5,97,TRUE,TRUE,-0.239224694394074
"598",5,98,TRUE,TRUE,-0.207459545261911
"599",5,99,TRUE,TRUE,-0.211715612179534
"600",5,100,TRUE,TRUE,-0.197180272761365
"601",6,1,TRUE,TRUE,-0.215867007839614
"602",6,2,TRUE,TRUE,-0.184159349656987
"603",6,3,TRUE,TRUE,-0.18940728677724
"604",6,4,FALSE,TRUE,-0.115105402521243
"605",6,5,TRUE,TRUE,-0.216381036429919
"606",6,6,TRUE,TRUE,-0.169101746999786
"607",6,7,FALSE,TRUE,-0.210871209295724
"608",6,8,FALSE,TRUE,-0.205917224814066
"609",6,9,TRUE,TRUE,-0.226336945197583
"610",6,10,TRUE,TRUE,-0.189438519320503
"611",6,11,TRUE,TRUE,-0.223341338819758
"612",6,12,TRUE,TRUE,-0.19025543170429
"613",6,13,TRUE,TRUE,-0.187836613923128
"614",6,14,FALSE,TRUE,-0.126852886117042
"615",6,15,FALSE,TRUE,-0.233883170853912
"616",6,16,TRUE,TRUE,-0.187972830820533
"617",6,17,FALSE,TRUE,-0.180138245824654
"618",6,18,TRUE,TRUE,-0.184000632359154
"619",6,19,TRUE,TRUE,-0.214561770318141
"620",6,20,TRUE,TRUE,-0.207842650236403
"621",6,21,TRUE,TRUE,-0.209387704621863
"622",6,22,FALSE,TRUE,-0.1535232568494
"623",6,23,TRUE,TRUE,-0.188763242535794
"624",6,24,TRUE,TRUE,-0.184216338156382
"625",6,25,FALSE,TRUE,-0.165451903976475
"626",6,26,FALSE,TRUE,-0.105476399481922
"627",6,27,FALSE,TRUE,-0.128760568795405
"628",6,28,FALSE,TRUE,-0.200709053630228
"629",6,29,FALSE,TRUE,-0.102786347672436
"630",6,30,TRUE,TRUE,-0.177955519608453
"631",6,31,TRUE,TRUE,-0.178761104657932
"632",6,32,TRUE,TRUE,-0.205705385853547
"633",6,33,TRUE,TRUE,-0.225302143710666
"634",6,34,TRUE,TRUE,-0.220316066696223
"635",6,35,TRUE,TRUE,-0.202603702745782
"636",6,36,FALSE,FALSE,-0.0627855669001923
"637",6,37,TRUE,TRUE,-0.186970955827162
"638",6,38,TRUE,TRUE,-0.19124319115794
"639",6,39,TRUE,TRUE,-0.191800654609104
"640",6,40,TRUE,TRUE,-0.191437156322754
"641",6,41,FALSE,TRUE,-0.214390768177184
"642",6,42,TRUE,TRUE,-0.196821684711787
"643",6,43,FALSE,TRUE,-0.11725267333449
"644",6,44,TRUE,TRUE,-0.174014102795066
"645",6,45,TRUE,TRUE,-0.215846600977443
"646",6,46,TRUE,TRUE,-0.163470349003298
"647",6,47,TRUE,TRUE,-0.160850035035927
"648",6,48,TRUE,TRUE,-0.181301256309367
"649",6,49,TRUE,TRUE,-0.219808487296989
"650",6,50,FALSE,TRUE,-0.225412373948898
"651",6,51,TRUE,TRUE,-0.220431337905644
"652",6,52,TRUE,TRUE,-0.185303602216364
"653",6,53,FALSE,TRUE,-0.160566803322447
"654",6,54,FALSE,TRUE,-0.152519457737377
"655",6,55,FALSE,TRUE,-0.136554406920866
"656",6,56,TRUE,TRUE,-0.192759456678794
"657",6,57,TRUE,TRUE,-0.184259964753635
"658",6,58,TRUE,TRUE,-0.200048263399297
"659",6,59,TRUE,TRUE,-0.190647008193684
"660",6,60,TRUE,TRUE,-0.209826256584303
"661",6,61,FALSE,TRUE,-0.194014551734021
"662",6,62,FALSE,TRUE,-0.101437113402992
"663",6,63,TRUE,TRUE,-0.207474730114402
"664",6,64,TRUE,TRUE,-0.197892485153933
"665",6,65,TRUE,TRUE,-0.228494546705143
"666",6,66,TRUE,TRUE,-0.220753702756752
"667",6,67,TRUE,TRUE,-0.231864713015612
"668",6,68,FALSE,TRUE,-0.136981564662524
"669",6,69,TRUE,TRUE,-0.198106099620683
"670",6,70,TRUE,TRUE,-0.217924377328481
"671",6,71,FALSE,TRUE,-0.20119511328194
"672",6,72,FALSE,TRUE,-0.185388003519807
"673",6,73,FALSE,TRUE,-0.188318140362809
"674",6,74,TRUE,TRUE,-0.217624057541003
"675",6,75,TRUE,TRUE,-0.17446461078158
"676",6,76,FALSE,TRUE,-0.0433270823510714
"677",6,77,TRUE,TRUE,-0.192242091813043
"678",6,78,TRUE,TRUE,-0.192119531087963
"679",6,79,TRUE,TRUE,-0.22333961109505
"680",6,80,FALSE,TRUE,-0.0956958532636421
"681",6,81,FALSE,TRUE,-0.0299346915716917
"682",6,82,FALSE,TRUE,0.0112205428385163
"683",6,83,TRUE,TRUE,-0.182109428691932
"684",6,84,FALSE,TRUE,-0.116892671640134
"685",6,85,FALSE,TRUE,-0.103045556293955
"686",6,86,TRUE,TRUE,-0.211777544815484
"687",6,87,FALSE,TRUE,-0.144068022597618
"688",6,88,TRUE,TRUE,-0.224802104490829
"689",6,89,TRUE,TRUE,-0.176356197956434
"690",6,90,TRUE,TRUE,-0.211205515078503
"691",6,91,TRUE,TRUE,-0.212134644699933
"692",6,92,TRUE,TRUE,-0.203383738287826
"693",6,93,TRUE,TRUE,-0.233551117883081
"694",6,94,TRUE,TRUE,-0.232700887929646
"695",6,95,TRUE,TRUE,-0.190402573815721
"696",6,96,FALSE,TRUE,-0.191112341099863
"697",6,97,FALSE,TRUE,-0.0839715863838943
"698",6,98,TRUE,TRUE,-0.235622240420243
"699",6,99,TRUE,TRUE,-0.187692834534722
"700",6,100,FALSE,TRUE,-0.216438155319299
"701",7,1,FALSE,TRUE,-0.143036790242112
"702",7,2,TRUE,TRUE,-0.177020645659456
"703",7,3,TRUE,TRUE,-0.205277190803038
"704",7,4,TRUE,TRUE,-0.172185764259232
"705",7,5,TRUE,TRUE,-0.203488362640546
"706",7,6,TRUE,TRUE,-0.212141069989164
"707",7,7,TRUE,TRUE,-0.184104833096306
"708",7,8,TRUE,TRUE,-0.19416434914939
"709",7,9,FALSE,TRUE,-0.21776199213573
"710",7,10,TRUE,TRUE,-0.195484137154704
"711",7,11,TRUE,TRUE,-0.198334241204521
"712",7,12,TRUE,TRUE,-0.183539399637982
"713",7,13,FALSE,TRUE,-0.0169125225965539
"714",7,14,FALSE,TRUE,-0.219640907078883
"715",7,15,TRUE,TRUE,-0.174603416871472
"716",7,16,FALSE,FALSE,-0.077154287052033
"717",7,17,TRUE,TRUE,-0.18550804901798
"718",7,18,TRUE,TRUE,-0.214525999867003
"719",7,19,TRUE,TRUE,-0.211088104974967
"720",7,20,TRUE,TRUE,-0.15394013061566
"721",7,21,TRUE,TRUE,-0.222745264617245
"722",7,22,TRUE,TRUE,-0.215569481951845
"723",7,23,FALSE,TRUE,-0.116945394228787
"724",7,24,TRUE,TRUE,-0.187618222193175
"725",7,25,TRUE,TRUE,-0.212255622229869
"726",7,26,TRUE,TRUE,-0.239924888708959
"727",7,27,TRUE,TRUE,-0.174826569146931
"728",7,28,TRUE,TRUE,-0.200108338480465
"729",7,29,TRUE,TRUE,-0.188818551599125
"730",7,30,TRUE,TRUE,-0.184234227857138
"731",7,31,FALSE,TRUE,-0.190773628994489
"732",7,32,FALSE,TRUE,-0.0542372729489664
"733",7,33,FALSE,TRUE,-0.179669218475809
"734",7,34,FALSE,TRUE,-0.175576651633771
"735",7,35,FALSE,TRUE,-0.195372446650918
"736",7,36,TRUE,TRUE,-0.207174224054858
"737",7,37,TRUE,TRUE,-0.205210853964626
"738",7,38,TRUE,TRUE,-0.182327987245386
"739",7,39,TRUE,TRUE,-0.167651339395728
"740",7,40,FALSE,TRUE,-0.0946071756767595
"741",7,41,TRUE,TRUE,-0.22128697965882
"742",7,42,TRUE,TRUE,-0.191009749465933
"743",7,43,TRUE,TRUE,-0.191616599268673
"744",7,44,FALSE,TRUE,-0.234457050376367
"745",7,45,FALSE,TRUE,-0.2054479420794
"746",7,46,FALSE,TRUE,-0.124604256983127
"747",7,47,TRUE,TRUE,-0.224128476504997
"748",7,48,TRUE,TRUE,-0.157933319597396
"749",7,49,TRUE,TRUE,-0.230333942750708
"750",7,50,TRUE,TRUE,-0.208327417794563
"751",7,51,FALSE,TRUE,-0.10312333834883
"752",7,52,TRUE,TRUE,-0.190421788851834
"753",7,53,TRUE,TRUE,-0.22523920745185
"754",7,54,TRUE,TRUE,-0.186325840570019
"755",7,55,FALSE,TRUE,-0.213535048703664
"756",7,56,FALSE,TRUE,-0.176111080495612
"757",7,57,TRUE,TRUE,-0.218630356651826
"758",7,58,TRUE,TRUE,-0.207798350270667
"759",7,59,TRUE,TRUE,-0.16327108671135
"760",7,60,TRUE,TRUE,-0.207580630940961
"761",7,61,TRUE,TRUE,-0.212148550832624
"762",7,62,TRUE,TRUE,-0.18966366176149
"763",7,63,TRUE,TRUE,-0.21764936520582
